Name	Identifiers_fuzzy	Identifiers_classic	Identifiers	ID	source	name	fuzzy	metaNet
sucrose	['|SUCROSE|', 'G00370', '17992', 'C00089']	['17992', 'G00370', 'C00089', 'SUCROSE']	['17992', 'G00370', 'C00089', 'SUCROSE', '|SUCROSE|']	MNXM1104180	['bigg.metabolite:sucr', 'biggM:M_sucr', 'biggM:sucr']	sucrose	['C00089', 'SUCROSE', '17992', 'G00370']	[]
sucrose	['|SUCROSE|', 'G00370', '17992', 'C00089']	['17992', 'G00370', 'C00089', 'SUCROSE']	['17992', 'G00370', 'C00089', 'SUCROSE', '|SUCROSE|']	MNXM1104181	['CHEBI:17992', 'chebi:15128', 'chebi:17992', 'chebi:26812', 'chebi:45795', 'chebi:9314', 'hmdb:HMDB0000258', 'hmdb:HMDB00258', 'hmdb:HMDB0125600', 'kegg.compound:C00089', 'kegg.drug:D00025', 'keggC:C00089', 'keggC:M_C00089', 'keggD:D00025', 'keggD:M_D00025', 'metacyc.compound:SUCROSE', 'metacycM:SUCROSE', 'reactome:R-ALL-188980', 'reactomeM:R-ALL-188980', 'seed.compound:cpd00076', 'seedM:M_cpd00076', 'seedM:cpd00076']	sucrose	['C00089', 'SUCROSE', '17992', 'G00370']	['15128', '26812', 'C00089', 'SUCROSE', '17992', '9314', '45795']
sucrose	['|SUCROSE|', 'G00370', '17992', 'C00089']	['17992', 'G00370', 'C00089', 'SUCROSE']	['17992', 'G00370', 'C00089', 'SUCROSE', '|SUCROSE|']	MNXM731285	['sabiork.compound:1294', 'sabiorkM:1294']	sucrose	['C00089', 'SUCROSE', '17992', 'G00370']	[]
sucrose	['|SUCROSE|', 'G00370', '17992', 'C00089']	['17992', 'G00370', 'C00089', 'SUCROSE']	['17992', 'G00370', 'C00089', 'SUCROSE', '|SUCROSE|']	MNXM731286	['kegg.glycan:G00370', 'keggG:G00370', 'keggG:M_G00370']	sucrose	['C00089', 'SUCROSE', '17992', 'G00370']	[]
sn-glycero-3-phosphoethanolamine	['143890', 'C01233', '16929', '|L-1-GLYCEROPHOSPHORYLETHANOL-AMINE|']	['L-1-GLYCEROPHOSPHORYLETHANOL-AMINE', '143890', 'C01233', '16929']	['C01233', '16929', '|L-1-GLYCEROPHOSPHORYLETHANOL-AMINE|', 'L-1-GLYCEROPHOSPHORYLETHANOL-AMINE', '143890']	MNXM1104445	['CHEBI:16929', 'CHEBI:52330', 'CHEBI:57952', 'bigg.metabolite:g3pe', 'biggM:M_g3pe', 'biggM:g3pe', 'chebi:10647', 'chebi:12842', 'chebi:16929', 'chebi:26699', 'chebi:52330', 'chebi:57952', 'reactome:R-ALL-1524023', 'reactomeM:R-ALL-1524023']	sn-glycero-3-phosphoethanolamine	['143890', 'L-1-GLYCEROPHOSPHORYLETHANOL-AMINE', '16929', 'C01233']	['16929', '26699', '10647', '12842', '57952', '52330']
sn-glycero-3-phosphoethanolamine	['143890', 'C01233', '16929', '|L-1-GLYCEROPHOSPHORYLETHANOL-AMINE|']	['L-1-GLYCEROPHOSPHORYLETHANOL-AMINE', '143890', 'C01233', '16929']	['C01233', '16929', '|L-1-GLYCEROPHOSPHORYLETHANOL-AMINE|', 'L-1-GLYCEROPHOSPHORYLETHANOL-AMINE', '143890']	MNXM734941	['CHEBI:143890', 'chebi:143890', 'kegg.compound:C01233', 'keggC:C01233', 'keggC:M_C01233', 'metacyc.compound:L-1-GLYCEROPHOSPHORYLETHANOL-AMINE', 'metacycM:L-1-GLYCEROPHOSPHORYLETHANOL-AMINE', 'seed.compound:cpd00908', 'seedM:M_cpd00908', 'seedM:cpd00908']	sn-glycero-3-phosphoethanolamine	['143890', 'L-1-GLYCEROPHOSPHORYLETHANOL-AMINE', '16929', 'C01233']	['143890', 'L-1-GLYCEROPHOSPHORYLETHANOL-AMINE', 'C01233']
succinate	['26806', '30031', '15741', 'C00042', '|SUC|']	['C00042', '26806', '15741', '30031']	['26806', '30031', '15741', 'C00042', '|SUC|']	MNXM25	['CHEBI:15741', 'CHEBI:30031', 'CHEBI:30779', 'CHEBI:90372', 'SLM:000000892', 'bigg.metabolite:succ', 'biggM:M_succ', 'biggM:succ', 'chebi:132287', 'chebi:15125', 'chebi:15741', 'chebi:22941', 'chebi:22943', 'chebi:26803', 'chebi:26807', 'chebi:30031', 'chebi:30779', 'chebi:45639', 'chebi:90372', 'chebi:9304', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/8fdfd425-4343-4bf2-8427-b2ffa57fdbd7', 'envipath:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/cc98aff0-7f64-4db4-9d59-de961c228496', 'envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/6377658b-03f6-4fed-a5bf-ff0f2389b693', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/600b74d3-8fe5-426d-bedf-291175bd23e4', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/8fdfd425-4343-4bf2-8427-b2ffa57fdbd7', 'envipathM:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/cc98aff0-7f64-4db4-9d59-de961c228496', 'envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/6377658b-03f6-4fed-a5bf-ff0f2389b693', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/600b74d3-8fe5-426d-bedf-291175bd23e4', 'hmdb:HMDB0000254', 'hmdb:HMDB00254', 'kegg.compound:C00042', 'keggC:C00042', 'keggC:M_C00042', 'lipidmaps:LMFA01170043', 'lipidmapsM:LMFA01170043', 'metacyc.compound:SUC', 'metacycM:SUC', 'reactome:R-ALL-113536', 'reactome:R-ALL-159939', 'reactome:R-ALL-1650769', 'reactome:R-ALL-29434', 'reactome:R-ALL-389583', 'reactome:R-ALL-433123', 'reactomeM:R-ALL-113536', 'reactomeM:R-ALL-159939', 'reactomeM:R-ALL-1650769', 'reactomeM:R-ALL-29434', 'reactomeM:R-ALL-389583', 'reactomeM:R-ALL-433123', 'sabiork.compound:1924', 'sabiorkM:1924', 'seed.compound:cpd00036', 'seedM:M_cpd00036', 'seedM:cpd00036', 'slm:000000892']	succinate	['C00042', '15741', '26806', 'SUC', '30031']	['22941', 'C00042', '45639', '15741', '26803', '30779', '15125', '9304', '22943', 'SUC', '90372', '30031', '26807', '132287']
succinate	['26806', '30031', '15741', 'C00042', '|SUC|']	['C00042', '26806', '15741', '30031']	['26806', '30031', '15741', 'C00042', '|SUC|']	MNXM683025	['CHEBI:26806', 'chebi:26806']	succinate	['C00042', '15741', '26806', 'SUC', '30031']	['26806']
dcmp	['57566', '15918', 'C00239', '|DCMP|']	['57566', '15918', 'C00239', '11099']	['11099', 'C00239', '57566', '15918', '|DCMP|']	MNXM266	['CHEBI:15918', 'CHEBI:57566', 'bigg.metabolite:dcmp', 'biggM:M_dcmp', 'biggM:dcmp', 'chebi:10493', 'chebi:14070', 'chebi:14071', 'chebi:14115', 'chebi:15918', 'chebi:19242', 'chebi:41838', 'chebi:41875', 'chebi:57566', 'hmdb:HMDB0001202', 'hmdb:HMDB01202', 'kegg.compound:C00239', 'keggC:C00239', 'keggC:M_C00239', 'metacyc.compound:DCMP', 'metacycM:DCMP', 'reactome:R-ALL-109378', 'reactome:R-ALL-109758', 'reactomeM:R-ALL-109378', 'reactomeM:R-ALL-109758', 'sabiork.compound:63', 'sabiorkM:63', 'seed.compound:cpd00206', 'seedM:M_cpd00206', 'seedM:cpd00206']	dcmp	['11099', 'C00239', '57566', '15918', 'DCMP']	['14070', '41875', '41838', '10493', '14071', '19242', 'C00239', '57566', '15918', '14115', 'DCMP']
hexanoyl-coa	['C05270', '|HEXANOYL-COA|', '62620', '27540']	['27540', 'HEXANOYL-COA', 'C05270', '62620']	['HEXANOYL-COA', 'C05270', '62620', '27540', '|HEXANOYL-COA|']	MNXM1103617	['CHEBI:27540', 'CHEBI:62620', 'SLM:000000705', 'chebi:24575', 'chebi:27540', 'chebi:43306', 'chebi:5703', 'chebi:62620', 'hmdb:HMDB0002845', 'hmdb:HMDB02845', 'kegg.compound:C05270', 'keggC:C05270', 'keggC:M_C05270', 'lipidmaps:LMFA07050328', 'lipidmapsM:LMFA07050328', 'metacyc.compound:HEXANOYL-COA', 'metacycM:HEXANOYL-COA', 'reactome:R-ALL-77326', 'reactomeM:R-ALL-77326', 'sabiork.compound:2747', 'sabiorkM:2747', 'seed.compound:cpd03124', 'seedM:M_cpd03124', 'seedM:cpd03124', 'slm:000000705']	hexanoyl-coa	['27540', 'HEXANOYL-COA', 'C05270', '62620']	['5703', '24575', '27540', 'C05270', '43306', 'HEXANOYL-COA', '62620']
uroporphyrinogen iii	['C01051', '15437', '|UROPORPHYRINOGEN-III|', '57308']	['57308', '15437', 'C01051']	['C01051', '15437', '|UROPORPHYRINOGEN-III|', '57308']	MNXM414	['CHEBI:15437', 'CHEBI:57308', 'bigg.metabolite:uppg3', 'biggM:M_uppg3', 'biggM:uppg3', 'chebi:15300', 'chebi:15437', 'chebi:27257', 'chebi:57308', 'chebi:9905', 'hmdb:HMDB0001086', 'hmdb:HMDB01086', 'kegg.compound:C01051', 'keggC:C01051', 'keggC:M_C01051', 'metacyc.compound:UROPORPHYRINOGEN-III', 'metacycM:UROPORPHYRINOGEN-III', 'reactome:R-ALL-189407', 'reactomeM:R-ALL-189407', 'seed.compound:cpd00774', 'seedM:M_cpd00774', 'seedM:cpd00774']	uroporphyrinogen iii	['UROPORPHYRINOGEN-III', '15437', 'C01051', '57308']	['C01051', 'UROPORPHYRINOGEN-III', '15300', '9905', '15437', '27257', '57308']
s-methyl-5-thio-d-ribulose 1-phosphate	['28096', '|CPD-1063|', '58548', 'C04582']	['28096', 'C04582', '58548']	['28096', '|CPD-1063|', '58548', 'C04582']	MNXM737603	['CHEBI:28096', 'chebi:28096', 'hmdb:HMDB0001299', 'kegg.compound:C04582', 'keggC:C04582', 'seed.compound:cpd02791', 'seedM:cpd02791']	s-methyl-5-thio-d-ribulose 1-phosphate	['C04582', '58548', '28096', 'CPD-1063']	['28096', 'C04582']
trans-aconitate	['|CPD-225|', '32806', '15708', 'C02341']	['CPD-225', '15708', 'C02341', '32806']	['32806', '15708', 'C02341', 'CPD-225', '|CPD-225|']	MNXM728255	['CHEBI:15708', 'CHEBI:32806', 'bigg.metabolite:acon_T', 'biggM:M_acon_T', 'biggM:acon_T', 'chebi:10719', 'chebi:12869', 'chebi:12878', 'chebi:15708', 'chebi:27069', 'chebi:27070', 'chebi:32806', 'chebi:46108', 'hmdb:HMDB0000958', 'hmdb:HMDB00958', 'kegg.compound:C02341', 'keggC:C02341', 'keggC:M_C02341', 'metacyc.compound:CPD-225', 'metacycM:CPD-225', 'sabiork.compound:6151', 'sabiorkM:6151', 'seed.compound:cpd01563', 'seedM:M_cpd01563', 'seedM:cpd01563']	trans-aconitate	['15708', 'C02341', '32806', 'CPD-225']	['15708', 'C02341', '32806', '27070', '10719', '12869', '12878', '27069', '46108', 'CPD-225']
formate	['30751', '|FORMATE|', '15740', 'C00058', '52343']	['52343', 'C00058', '30751', 'FORMATE', '15740']	['30751', '|FORMATE|', '15740', 'FORMATE', 'C00058', '52343']	MNXM39	['CHEBI:15740', 'CHEBI:30751', 'bigg.metabolite:for', 'biggM:M_for', 'biggM:for', 'chebi:14276', 'chebi:15740', 'chebi:24081', 'chebi:24082', 'chebi:30751', 'chebi:42460', 'chebi:5145', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/09c1ad08-016e-4477-8840-b97a031eae23', 'envipath:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/bf16ab32-cb3c-4427-a65a-089ab754823e', 'envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/34fe3cd9-9b0b-46b0-a1c5-8a66509f1919', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/1d077cf2-3f9f-4163-aa49-0fca1b2b3ab3', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/9a9d20ae-b6ec-40a9-93ca-1de20597b1ed', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/09c1ad08-016e-4477-8840-b97a031eae23', 'envipathM:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/bf16ab32-cb3c-4427-a65a-089ab754823e', 'envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/34fe3cd9-9b0b-46b0-a1c5-8a66509f1919', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/1d077cf2-3f9f-4163-aa49-0fca1b2b3ab3', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/9a9d20ae-b6ec-40a9-93ca-1de20597b1ed', 'hmdb:HMDB0000142', 'hmdb:HMDB00142', 'kegg.compound:C00058', 'keggC:C00058', 'keggC:M_C00058', 'metacyc.compound:CARBOXYL-GROUP', 'metacyc.compound:CPD-9845', 'metacyc.compound:CPD1G-1532', 'metacyc.compound:CPD1G-1533', 'metacyc.compound:CPD1G-1534', 'metacyc.compound:CPD1G-1535', 'metacyc.compound:FORMATE', 'metacycM:CARBOXYL-GROUP', 'metacycM:CPD-9845', 'metacycM:CPD1G-1532', 'metacycM:CPD1G-1533', 'metacycM:CPD1G-1534', 'metacycM:CPD1G-1535', 'metacycM:FORMATE', 'reactome:R-ALL-29460', 'reactome:R-ALL-389585', 'reactome:R-ALL-444084', 'reactomeM:R-ALL-29460', 'reactomeM:R-ALL-389585', 'reactomeM:R-ALL-444084', 'sabiork.compound:1285', 'sabiorkM:1285', 'seed.compound:cpd00047', 'seed.compound:cpd22511', 'seedM:M_cpd00047', 'seedM:M_cpd22511', 'seedM:cpd00047', 'seedM:cpd22511']	formate	['30751', 'FORMATE', '52343', 'C00058', '15740']	['CPD1G-1535', '24082', '42460', 'CPD1G-1532', '30751', '5145', 'FORMATE', '14276', 'CARBOXYL-GROUP', 'CPD1G-1533', 'CPD-9845', 'C00058', '24081', '15740', 'CPD1G-1534']
folate	['27470', '62501', '|CPD-12826|', 'C00504']	['C00504', 'CPD-12826', '37445', '62501', '67011', '27470']	['CPD-12826', '27470', '62501', '37445', 'C00504', '|CPD-12826|', '67011']	MNXM617	['CHEBI:27470', 'CHEBI:62501', 'bigg.metabolite:fol', 'biggM:M_fol', 'biggM:fol', 'chebi:24075', 'chebi:27470', 'chebi:42610', 'chebi:5140', 'chebi:569217', 'chebi:62501', 'hmdb:HMDB0000121', 'hmdb:HMDB00121', 'kegg.compound:C00504', 'kegg.drug:D00070', 'keggC:C00504', 'keggC:M_C00504', 'keggD:D00070', 'keggD:M_D00070', 'metacyc.compound:CPD-12826', 'metacycM:CPD-12826', 'reactome:R-ALL-197965', 'reactome:R-ALL-200716', 'reactomeM:R-ALL-197965', 'reactomeM:R-ALL-200716', 'sabiork.compound:2063', 'sabiorkM:2063', 'seed.compound:cpd00393', 'seedM:M_cpd00393', 'seedM:cpd00393']	folate	['CPD-12826', '67011', '37445', '27470', '62501', 'C00504']	['CPD-12826', '569217', '5140', '24075', '42610', '27470', '62501', 'C00504']
ammonium	['C01342', '28938', '|AMMONIUM|']	['C01342', '16134', 'AMMONIA', 'AMMONIUM', 'C00014', '28938']	['16134', 'C01342', 'C00014', '28938', 'AMMONIA', 'AMMONIUM', '|AMMONIUM|']	MNXM729302	['CHEBI:28938', 'bigg.metabolite:nh4', 'biggM:nh4', 'chebi:28938', 'envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/27a89bdf-42f7-478f-91d8-e39881581096', 'envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/27a89bdf-42f7-478f-91d8-e39881581096', 'hmdb:HMDB0041827', 'metacyc.compound:AMMONIUM', 'metacycM:AMMONIUM', 'reactome:R-ALL-113561', 'reactome:R-ALL-140912', 'reactome:R-ALL-31633', 'reactome:R-ALL-389843', 'reactomeM:R-ALL-113561', 'reactomeM:R-ALL-140912', 'reactomeM:R-ALL-31633', 'reactomeM:R-ALL-389843', 'seed.compound:cpd19013', 'seedM:cpd19013']	ammonium	['16134', 'AMMONIA', 'C01342', 'AMMONIUM', '28938', 'C00014']	['28938', 'AMMONIUM']
d-arabinono-1,4-lactone	['16292', '|CPD-356|', 'C00652']	['C00652', '16292']	['16292', '|CPD-356|', 'C00652']	MNXM778	['CHEBI:16292', 'bigg.metabolite:Dara14lac', 'biggM:Dara14lac', 'biggM:M_Dara14lac', 'chebi:12914', 'chebi:16292', 'chebi:20913', 'chebi:4102', 'kegg.compound:C00652', 'keggC:C00652', 'keggC:M_C00652', 'metacyc.compound:CPD-356', 'metacycM:CPD-356', 'sabiork.compound:2135', 'sabiorkM:2135', 'seed.compound:cpd00496', 'seedM:M_cpd00496', 'seedM:cpd00496']	d-arabinono-1,4-lactone	['16292', 'CPD-356', 'C00652']	['12914', '4102', 'CPD-356', '16292', '20913', 'C00652']
prephenate	['84387', '|PREPHENATE|', 'C00254', '29934', '57852']	['PREPHENATE', 'C00254', '29934', '16666', '57852']	['84387', '16666', '|PREPHENATE|', 'C00254', 'PREPHENATE', '29934', '57852']	MNXM737313	['CHEBI:29934', 'CHEBI:84387', 'SLM:000485365', 'chebi:14884', 'chebi:26256', 'chebi:29934', 'chebi:84387', 'kegg.compound:C00254', 'keggC:C00254', 'keggC:M_C00254', 'metacyc.compound:PREPHENATE', 'metacycM:PREPHENATE', 'seed.compound:cpd00219', 'seedM:M_cpd00219', 'seedM:cpd00219', 'slm:000485365']	prephenate	['29934', 'PREPHENATE', '57852', '84387', 'C00254', '16666']	['29934', '14884', 'PREPHENATE', '26256', '84387', 'C00254']
prephenate	['84387', '|PREPHENATE|', 'C00254', '29934', '57852']	['PREPHENATE', 'C00254', '29934', '16666', '57852']	['84387', '16666', '|PREPHENATE|', 'C00254', 'PREPHENATE', '29934', '57852']	MNXM737314	['sabiork.compound:1995', 'sabiorkM:1995']	prephenate	['29934', 'PREPHENATE', '57852', '84387', 'C00254', '16666']	[]
dgmp	['16192', 'C00362', '|DGMP|', '57673']	['DGMP', 'C00362', '57673', '16192']	['DGMP', '16192', '|DGMP|', 'C00362', '57673']	MNXM736654	['CHEBI:16192', 'CHEBI:57673', 'bigg.metabolite:dgmp', 'biggM:M_dgmp', 'biggM:dgmp', 'chebi:10496', 'chebi:14074', 'chebi:16192', 'chebi:19246', 'chebi:41902', 'chebi:41939', 'chebi:42676', 'chebi:42726', 'chebi:42733', 'chebi:47449', 'chebi:57673', 'hmdb:HMDB0001044', 'hmdb:HMDB01044', 'kegg.compound:C00362', 'keggC:C00362', 'keggC:M_C00362', 'metacyc.compound:DGMP', 'metacycM:DGMP', 'reactome:R-ALL-109327', 'reactome:R-ALL-109730', 'reactomeM:R-ALL-109327', 'reactomeM:R-ALL-109730', 'sabiork.compound:64', 'sabiorkM:64', 'seed.compound:cpd00296', 'seedM:M_cpd00296', 'seedM:cpd00296']	dgmp	['57673', 'C00362', 'DGMP', '16192']	['47449', 'C00362', '42733', '19246', '16192', '41939', '42726', '57673', '42676', '14074', 'DGMP', '10496', '41902']
malonyl-coa	['|MALONYL-COA|', '15531', '57384', 'C00083']	['57384', 'C00083', '15531', 'MALONYL-COA']	['|MALONYL-COA|', '15531', 'C00083', '57384', 'MALONYL-COA']	MNXM1104468	['CHEBI:15531', 'CHEBI:57384', 'SLM:000000274', 'chebi:14565', 'chebi:15531', 'chebi:25135', 'chebi:43979', 'chebi:57384', 'chebi:6661', 'kegg.compound:C00083', 'keggC:C00083', 'keggC:M_C00083', 'lipidmaps:LMFA07050345', 'lipidmapsM:LMFA07050345', 'metacyc.compound:MALONYL-COA', 'metacycM:MALONYL-COA', 'reactome:R-ALL-2046066', 'reactome:R-ALL-29508', 'reactome:R-ALL-977323', 'reactomeM:R-ALL-2046066', 'reactomeM:R-ALL-29508', 'reactomeM:R-ALL-977323', 'sabiork.compound:1930', 'sabiorkM:1930', 'seed.compound:cpd00070', 'seed.compound:cpd12270', 'seedM:M_cpd00070', 'seedM:M_cpd12270', 'seedM:cpd00070', 'seedM:cpd12270', 'slm:000000274']	malonyl-coa	['57384', 'MALONYL-COA', 'C00083', '15531']	['57384', '14565', '25135', '43979', '6661', 'MALONYL-COA', 'C00083', '15531']
malonyl-coa	['|MALONYL-COA|', '15531', '57384', 'C00083']	['57384', 'C00083', '15531', 'MALONYL-COA']	['|MALONYL-COA|', '15531', 'C00083', '57384', 'MALONYL-COA']	MNXM735440	['hmdb:HMDB0001175', 'hmdb:HMDB01175']	malonyl-coa	['57384', 'MALONYL-COA', 'C00083', '15531']	[]
dgtp	['61429', 'C00286', '16497', '|DGTP|']	['61429', '16497', 'C00286']	['61429', 'C00286', '16497', '|DGTP|']	MNXM344	['CHEBI:16497', 'CHEBI:57794', 'CHEBI:61429', 'bigg.metabolite:dgtp', 'biggM:M_dgtp', 'biggM:dgtp', 'chebi:10497', 'chebi:14076', 'chebi:16497', 'chebi:19247', 'chebi:57794', 'chebi:61429', 'hmdb:HMDB0001440', 'hmdb:HMDB01440', 'kegg.compound:C00286', 'keggC:C00286', 'keggC:M_C00286', 'metacyc.compound:DGTP', 'metacycM:DGTP', 'reactome:R-ALL-110672', 'reactome:R-ALL-110681', 'reactome:R-ALL-29892', 'reactomeM:R-ALL-110672', 'reactomeM:R-ALL-110681', 'reactomeM:R-ALL-29892', 'sabiork.compound:1675', 'sabiorkM:1675', 'seed.compound:cpd00241', 'seedM:M_cpd00241', 'seedM:cpd00241']	dgtp	['61429', '16497', 'DGTP', 'C00286']	['16497', '61429', '57794', 'C00286', 'DGTP', '19247', '10497', '14076']
pyridoxal 5'-phosphate	['18405', '597326', '|PYRIDOXAL_PHOSPHATE|', 'C00018']	['18405', '597326', 'C00018']	['|PYRIDOXAL_PHOSPHATE|', '18405', 'C00018', '597326']	MNXM161	['CHEBI:18405', 'CHEBI:597326', 'bigg.metabolite:pydx5p', 'biggM:M_pydx5p', 'biggM:pydx5p', 'chebi:14977', 'chebi:18405', 'chebi:234571', 'chebi:26424', 'chebi:358848', 'chebi:45145', 'chebi:597326', 'chebi:8668', 'hmdb:HMDB0001491', 'hmdb:HMDB01491', 'kegg.compound:C00018', 'keggC:C00018', 'keggC:M_C00018', 'metacyc.compound:PYRIDOXAL_PHOSPHATE', 'metacycM:PYRIDOXAL_PHOSPHATE', 'reactome:R-ALL-29390', 'reactomeM:R-ALL-29390', 'sabiork.compound:1271', 'sabiorkM:1271', 'seed.compound:cpd00016', 'seedM:M_cpd00016', 'seedM:cpd00016']	pyridoxal 5'-phosphate	['C00018', '18405', 'PYRIDOXAL_PHOSPHATE', '597326']	['C00018', '26424', '14977', '45145', 'PYRIDOXAL_PHOSPHATE', '597326', '8668', '234571', '358848', '18405']
ergosterol	['C01694', '16933', '|ERGOSTEROL|']	['C01694', '16933']	['C01694', '16933', '|ERGOSTEROL|']	MNXM741449	['CHEBI:16933', 'SLM:000000326', 'bigg.metabolite:ergst', 'biggM:M_ergst', 'biggM:ergst', 'chebi:14214', 'chebi:16933', 'chebi:23942', 'chebi:42264', 'chebi:4825', 'kegg.compound:C01694', 'keggC:C01694', 'keggC:M_C01694', 'lipidmaps:LMST01030093', 'lipidmapsM:LMST01030093', 'metacyc.compound:ERGOSTEROL', 'metacycM:ERGOSTEROL', 'seed.compound:cpd01170', 'seedM:M_cpd01170', 'seedM:cpd01170', 'slm:000000326']	ergosterol	['C01694', '16933', 'ERGOSTEROL']	['C01694', '14214', '16933', '42264', 'ERGOSTEROL', '4825', '23942']
ergosterol	['C01694', '16933', '|ERGOSTEROL|']	['C01694', '16933']	['C01694', '16933', '|ERGOSTEROL|']	MNXM741450	['hmdb:HMDB0000878', 'hmdb:HMDB00878']	ergosterol	['C01694', '16933', 'ERGOSTEROL']	[]
ergosterol	['C01694', '16933', '|ERGOSTEROL|']	['C01694', '16933']	['C01694', '16933', '|ERGOSTEROL|']	MNXM741451	['sabiork.compound:5736', 'sabiorkM:5736']	ergosterol	['C01694', '16933', 'ERGOSTEROL']	[]
1-methylnicotinamide	['C02918', '|CPD-396|', '16797']	['CPD-396', '16797', 'C02918']	['CPD-396', 'C02918', '|CPD-396|', '16797']	MNXM2172	['CHEBI:145117', 'CHEBI:16797', 'bigg.metabolite:1mncam', 'biggM:1mncam', 'biggM:M_1mncam', 'chebi:11267', 'chebi:145117', 'chebi:16797', 'chebi:18635', 'chebi:646', 'hmdb:HMDB0000699', 'hmdb:HMDB00699', 'kegg.compound:C02918', 'keggC:C02918', 'keggC:M_C02918', 'metacyc.compound:CPD-396', 'metacycM:CPD-396', 'reactome:R-ALL-549282', 'reactome:R-ALL-549298', 'reactomeM:R-ALL-549282', 'reactomeM:R-ALL-549298', 'sabiork.compound:2583', 'sabiorkM:2583', 'seed.compound:cpd01866', 'seedM:M_cpd01866', 'seedM:cpd01866']	1-methylnicotinamide	['16797', 'CPD-396', 'C02918']	['CPD-396', '646', 'C02918', '18635', '145117', '11267', '16797']
adenosine	['16335', '|ADENOSINE|', 'C00212']	['16335', 'ADENOSINE', 'C00212']	['16335', '|ADENOSINE|', 'ADENOSINE', 'C00212']	MNXM1102182	['CHEBI:16335', 'chebi:13734', 'chebi:16335', 'chebi:22237', 'chebi:2472', 'chebi:40558', 'chebi:40825', 'chebi:40906', 'hmdb:HMDB0000050', 'hmdb:HMDB0004401', 'hmdb:HMDB0004402', 'hmdb:HMDB0004421', 'hmdb:HMDB00050', 'hmdb:HMDB04401', 'hmdb:HMDB04402', 'hmdb:HMDB04421', 'kegg.compound:C00212', 'kegg.drug:D00045', 'keggC:C00212', 'keggC:M_C00212', 'keggD:D00045', 'keggD:M_D00045', 'metacyc.compound:ADENOSINE', 'metacycM:ADENOSINE', 'reactome:R-ALL-727755', 'reactome:R-ALL-83908', 'reactome:R-ALL-83909', 'reactomeM:R-ALL-727755', 'reactomeM:R-ALL-83908', 'reactomeM:R-ALL-83909', 'sabiork.compound:1402', 'sabiorkM:1402', 'seed.compound:cpd00182', 'seedM:M_cpd00182', 'seedM:cpd00182']	adenosine	['ADENOSINE', 'C00212', '16335']	['13734', 'C00212', '40906', '40825', 'ADENOSINE', '2472', '16335', '22237', '40558']
l-2-aminoadipate	['58672', 'C00956', '|CPD-468|', '37023']	['CPD-468', 'C00956', '58672', '37023']	['CPD-468', 'C00956', '|CPD-468|', '58672', '37023']	MNXM268	['CHEBI:17082', 'CHEBI:37023', 'CHEBI:58672', 'bigg.metabolite:L2aadp', 'biggM:L2aadp', 'biggM:M_L2aadp', 'chebi:13051', 'chebi:13053', 'chebi:17082', 'chebi:21200', 'chebi:21201', 'chebi:37023', 'chebi:46332', 'chebi:58672', 'chebi:6161', 'kegg.compound:C00956', 'keggC:C00956', 'keggC:M_C00956', 'metacyc.compound:CPD-468', 'metacycM:CPD-468', 'reactome:R-ALL-508531', 'reactomeM:R-ALL-508531', 'sabiork.compound:5335', 'sabiorkM:5335', 'seed.compound:cpd00705', 'seedM:M_cpd00705', 'seedM:cpd00705']	l-2-aminoadipate	['C00956', '58672', 'CPD-468', '37023']	['58672', '17082', '21200', '13053', '37023', 'C00956', '6161', '21201', 'CPD-468', '46332', '13051']
