Name	Identifiers_fuzzy	Identifiers_classic	Identifiers	ID	source	name	fuzzy	metaNet
sphinganine	['57817', '16566', '|CPD-13612|', 'C00836']	['CPD-13612', 'C00836', '57817', '16566']	['CPD-13612', 'C00836', '16566', '57817', '|CPD-13612|']	MNXM733692	['CHEBI:16566', 'CHEBI:57817', 'SLM:000000035', 'bigg.metabolite:sphgn', 'biggM:M_sphgn', 'biggM:sphgn', 'chebi:15099', 'chebi:16566', 'chebi:26736', 'chebi:26737', 'chebi:549953', 'chebi:57817', 'chebi:9221', 'hmdb:HMDB0000269', 'hmdb:HMDB00269', 'kegg.compound:C00836', 'keggC:C00836', 'keggC:M_C00836', 'lipidmaps:LMSP01020001', 'lipidmapsM:LMSP01020001', 'metacyc.compound:CPD-13612', 'metacycM:CPD-13612', 'reactome:R-ALL-428163', 'reactome:R-ALL-428694', 'reactomeM:R-ALL-428163', 'reactomeM:R-ALL-428694', 'sabiork.compound:5264', 'sabiorkM:5264', 'seed.compound:cpd00623', 'seed.compound:cpd26862', 'seedM:M_cpd00623', 'seedM:M_cpd26862', 'seedM:cpd00623', 'seedM:cpd26862', 'slm:000000035']	sphinganine	['C00836', '57817', '16566', 'CPD-13612']	['26736', '57817', '16566', '549953', 'CPD-13612', 'C00836', '9221', '26737', '15099']
(r)-lipoate	['C16241', '30314', '|LIPOIC-ACID|', '83088']	['83088', 'C00725', 'LIPOIC-ACID', '30314', 'C16241']	['C00725', '|LIPOIC-ACID|', '83088', 'C16241', 'LIPOIC-ACID', '30314']	MNXM729132	['CHEBI:16494', 'CHEBI:30313', 'CHEBI:30314', 'CHEBI:83088', 'bigg.metabolite:lipoate', 'biggM:M_lipoate', 'biggM:lipoate', 'chebi:14519', 'chebi:146958', 'chebi:16494', 'chebi:25056', 'chebi:25058', 'chebi:30313', 'chebi:30314', 'chebi:6492', 'chebi:83088', 'hmdb:HMDB0001451', 'hmdb:HMDB0014312', 'hmdb:HMDB01451', 'hmdb:HMDB14312', 'kegg.compound:C00725', 'kegg.compound:C16241', 'kegg.drug:D00086', 'keggC:C00725', 'keggC:C16241', 'keggC:M_C00725', 'keggC:M_C16241', 'keggD:D00086', 'keggD:M_D00086', 'lipidmaps:LMFA01130001', 'lipidmapsM:LMFA01130001', 'metacyc.compound:LIPOIC-ACID', 'metacycM:LIPOIC-ACID', 'reactome:R-ALL-429590', 'reactome:R-ALL-429608', 'reactomeM:R-ALL-429590', 'reactomeM:R-ALL-429608', 'sabiork.compound:31137', 'sabiork.compound:5201', 'sabiorkM:31137', 'sabiorkM:5201', 'seed.compound:cpd00541', 'seed.compound:cpd14958', 'seedM:M_cpd00541', 'seedM:M_cpd14958', 'seedM:cpd00541', 'seedM:cpd14958']	(r)-lipoate	['83088', 'C16241', '30314', 'C00725', 'LIPOIC-ACID']	['146958', '83088', '14519', '6492', 'C16241', '30313', '30314', '16494', '25056', '25058', 'C00725', 'LIPOIC-ACID']
l-threonine	['57926', 'C00188', '|THR|', '16857']	['30013', '57926', 'C00188', '16857']	['|THR|', '16857', '30013', '57926', 'C00188']	MNXM142	['CHEBI:16857', 'CHEBI:26986', 'CHEBI:32820', 'CHEBI:32822', 'CHEBI:32832', 'CHEBI:32833', 'CHEBI:57926', 'bigg.metabolite:thr__L', 'biggM:M_thr__L', 'biggM:thr-L', 'biggM:thr__L', 'chebi:13175', 'chebi:16857', 'chebi:21403', 'chebi:26986', 'chebi:32820', 'chebi:32822', 'chebi:32832', 'chebi:32833', 'chebi:42083', 'chebi:45843', 'chebi:45983', 'chebi:57926', 'chebi:6308', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/b570a573-71c2-4661-a517-6ac1b121dc59', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/b570a573-71c2-4661-a517-6ac1b121dc59', 'hmdb:HMDB0000167', 'hmdb:HMDB00167', 'kegg.compound:C00188', 'kegg.drug:D00041', 'keggC:C00188', 'keggC:M_C00188', 'keggD:D00041', 'keggD:M_D00041', 'metacyc.compound:THR', 'metacycM:THR', 'reactome:R-ALL-351990', 'reactome:R-ALL-352000', 'reactome:R-ALL-379706', 'reactomeM:R-ALL-351990', 'reactomeM:R-ALL-352000', 'reactomeM:R-ALL-379706', 'sabiork.compound:27463', 'sabiork.compound:76', 'sabiorkM:27463', 'sabiorkM:76', 'seed.compound:cpd00161', 'seedM:M_cpd00161', 'seedM:cpd00161']	l-threonine	['THR', '30013', '57926', 'C00188', '16857']	['32833', 'THR', '21403', '32822', '57926', '32832', '13175', '26986', '16857', '45843', '45983', 'C00188', '32820', '6308', '42083']
dihydrolipoamide	['|DIHYDROLIPOAMIDE|', '43711', '17694', 'C00579']	['C00579', '14153', '17694']	['14153', '17694', '|DIHYDROLIPOAMIDE|', '43711', 'C00579']	MNXM1277	['CHEBI:17694', 'bigg.metabolite:dhlam', 'biggM:dhlam', 'chebi:17694', 'hmdb:HMDB0000985', 'kegg.compound:C00579', 'keggC:C00579', 'lipidmaps:LMFA08010019', 'lipidmapsM:LMFA08010019', 'metacyc.compound:DIHYDROLIPOAMIDE', 'metacycM:DIHYDROLIPOAMIDE', 'sabiork.compound:1341', 'sabiorkM:1341', 'seed.compound:cpd00449', 'seedM:cpd00449']	dihydrolipoamide	['43711', 'DIHYDROLIPOAMIDE', '17694', '14153', 'C00579']	['C00579', '17694', 'DIHYDROLIPOAMIDE']
allantoate	['17536', '|ALLANTOATE|', '30837', 'C00499']	['17536', 'C00499', 'ALLANTOATE', '30837']	['|ALLANTOATE|', 'ALLANTOATE', '30837', 'C00499', '17536']	MNXM584	['CHEBI:17536', 'CHEBI:30837', 'bigg.metabolite:alltt', 'biggM:M_alltt', 'biggM:alltt', 'chebi:13760', 'chebi:17536', 'chebi:22352', 'chebi:22353', 'chebi:2593', 'chebi:30837', 'hmdb:HMDB0001209', 'hmdb:HMDB01209', 'kegg.compound:C00499', 'keggC:C00499', 'keggC:M_C00499', 'metacyc.compound:ALLANTOATE', 'metacycM:ALLANTOATE', 'sabiork.compound:1873', 'sabiorkM:1873', 'seed.compound:cpd00388', 'seedM:M_cpd00388', 'seedM:cpd00388']	allantoate	['C00499', '17536', '30837', 'ALLANTOATE']	['22353', '13760', '17536', '30837', 'C00499', '22352', 'ALLANTOATE', '2593']
orotate	['|OROTATE|', '30839', '16742', 'C00295']	['C00295', 'OROTATE', '16742', '30839']	['|OROTATE|', 'C00295', '30839', 'OROTATE', '16742']	MNXM235	['CHEBI:16742', 'CHEBI:30839', 'bigg.metabolite:orot', 'biggM:M_orot', 'biggM:orot', 'chebi:14698', 'chebi:16742', 'chebi:25719', 'chebi:25720', 'chebi:30839', 'chebi:44781', 'chebi:7787', 'hmdb:HMDB0000226', 'hmdb:HMDB00226', 'kegg.compound:C00295', 'kegg.drug:D00055', 'keggC:C00295', 'keggC:M_C00295', 'keggD:D00055', 'keggD:M_D00055', 'metacyc.compound:OROTATE', 'metacycM:OROTATE', 'reactome:R-ALL-76632', 'reactomeM:R-ALL-76632', 'sabiork.compound:2009', 'sabiorkM:2009', 'seed.compound:cpd00247', 'seedM:M_cpd00247', 'seedM:cpd00247']	orotate	['C00295', '16742', 'OROTATE', '30839']	['C00295', '7787', '44781', '25719', '30839', '16742', '25720', 'OROTATE', '14698']
adenylo-succinate	['|ADENYLOSUCC|', '57567', '15919', 'C03794']	['C03794', '15919']	['|ADENYLOSUCC|', '57567', '15919', 'C03794']	MNXM1103623	['metacyc.compound:ADENYLOSUCC', 'metacycM:ADENYLOSUCC', 'seed.compound:cpd02375', 'seedM:cpd02375']	adenylo-succinate	['C03794', '57567', '15919', 'ADENYLOSUCC']	['ADENYLOSUCC']
4-aminobutanal	['17769', 'C00555', '58264', '|4-AMINO-BUTYRALDEHYDE|']	['17769', '58264', 'C00555']	['17769', 'C00555', '58264', '|4-AMINO-BUTYRALDEHYDE|']	MNXM422	['CHEBI:17769', 'CHEBI:58264', 'bigg.metabolite:4abutn', 'biggM:4abutn', 'biggM:M_4abutn', 'chebi:11960', 'chebi:17769', 'chebi:1785', 'chebi:20316', 'chebi:58264', 'hmdb:HMDB0001080', 'hmdb:HMDB0060247', 'hmdb:HMDB01080', 'hmdb:HMDB60247', 'kegg.compound:C00555', 'keggC:C00555', 'keggC:M_C00555', 'metacyc.compound:4-AMINO-BUTYRALDEHYDE', 'metacycM:4-AMINO-BUTYRALDEHYDE', 'sabiork.compound:2092', 'sabiorkM:2092', 'seed.compound:cpd00434', 'seed.compound:cpd12219', 'seedM:M_cpd00434', 'seedM:M_cpd12219', 'seedM:cpd00434', 'seedM:cpd12219']	4-aminobutanal	['C00555', '17769', '58264', '4-AMINO-BUTYRALDEHYDE']	['11960', '4-AMINO-BUTYRALDEHYDE', '20316', '1785', '58264', 'C00555', '17769']
hydrogen cyanide	['|HCN|', 'C01326', '18407']	['C01326', '18407', 'CPD-13584']	['CPD-13584', '|HCN|', 'C01326', '18407']	MNXM1093101	['bigg.metabolite:hcn', 'biggM:M_hcn', 'biggM:hcn']	hydrogen cyanide	['CPD-13584', 'HCN', 'C01326', '18407']	[]
hydrogen cyanide	['|HCN|', 'C01326', '18407']	['C01326', '18407', 'CPD-13584']	['CPD-13584', '|HCN|', 'C01326', '18407']	MNXM727657	['CHEBI:18407', 'bigg.metabolite:cyan', 'biggM:M_cyan', 'biggM:cyan', 'chebi:13362', 'chebi:18407', 'chebi:5786', 'hmdb:HMDB0060292', 'hmdb:HMDB60292', 'kegg.compound:C01326', 'keggC:C01326', 'keggC:M_C01326', 'metacyc.compound:HCN', 'metacycM:HCN', 'reactome:R-ALL-1130611', 'reactomeM:R-ALL-1130611', 'seed.compound:cpd00150', 'seed.compound:cpd19012', 'seedM:M_cpd00150', 'seedM:M_cpd19012', 'seedM:cpd00150', 'seedM:cpd19012']	hydrogen cyanide	['CPD-13584', 'HCN', 'C01326', '18407']	['HCN', '18407', '13362', '5786', 'C01326']
3-chlorobenzaldehyde	['|CPD-10660|']	[]	['|CPD-10660|']	MNXM8103	['metacyc.compound:CPD-10660', 'metacycM:CPD-10660', 'sabiork.compound:20911', 'sabiorkM:20911', 'seed.compound:cpd22765', 'seedM:M_cpd22765', 'seedM:cpd22765']	3-chlorobenzaldehyde	['CPD-10660']	['CPD-10660']
butanoyl-coa	['57371', '|BUTYRYL-COA|', 'C00136', '15517']	['15517', '57371', 'C00136']	['57371', '|BUTYRYL-COA|', 'C00136', '15517']	MNXM1092625	['bigg.metabolite:butcoa', 'biggM:M_butcoa', 'biggM:butcoa']	butanoyl-coa	['57371', 'BUTYRYL-COA', 'C00136', '15517']	[]
butanoyl-coa	['57371', '|BUTYRYL-COA|', 'C00136', '15517']	['15517', '57371', 'C00136']	['57371', '|BUTYRYL-COA|', 'C00136', '15517']	MNXM1104300	['bigg.metabolite:btcoa', 'biggM:M_btcoa', 'biggM:btcoa']	butanoyl-coa	['57371', 'BUTYRYL-COA', 'C00136', '15517']	[]
butanoyl-coa	['57371', '|BUTYRYL-COA|', 'C00136', '15517']	['15517', '57371', 'C00136']	['57371', '|BUTYRYL-COA|', 'C00136', '15517']	MNXM1104301	['CHEBI:15517', 'CHEBI:57371', 'SLM:000001035', 'chebi:13926', 'chebi:15517', 'chebi:22953', 'chebi:22973', 'chebi:3235', 'chebi:57371', 'kegg.compound:C00136', 'keggC:C00136', 'keggC:M_C00136', 'lipidmaps:LMFA07050292', 'lipidmapsM:LMFA07050292', 'metacyc.compound:BUTYRYL-COA', 'metacycM:BUTYRYL-COA', 'reactome:R-ALL-77318', 'reactomeM:R-ALL-77318', 'sabiork.compound:1942', 'sabiorkM:1942', 'slm:000001035']	butanoyl-coa	['57371', 'BUTYRYL-COA', 'C00136', '15517']	['3235', 'C00136', '57371', 'BUTYRYL-COA', '22973', '15517', '13926', '22953']
3-dehydroquinate	['17947', '32364', '|DEHYDROQUINATE|', 'C00944']	['32364', 'C00944', '17947', 'DEHYDROQUINATE']	['17947', '32364', 'C00944', 'DEHYDROQUINATE', '|DEHYDROQUINATE|']	MNXM736874	['bigg.metabolite:3dhq', 'biggM:3dhq', 'biggM:M_3dhq']	3-dehydroquinate	['17947', 'C00944', 'DEHYDROQUINATE', '32364']	[]
3-dehydroquinate	['17947', '32364', '|DEHYDROQUINATE|', 'C00944']	['32364', 'C00944', '17947', 'DEHYDROQUINATE']	['17947', '32364', 'C00944', 'DEHYDROQUINATE', '|DEHYDROQUINATE|']	MNXM736875	['CHEBI:17947', 'CHEBI:32364', 'chebi:11781', 'chebi:12122', 'chebi:1487', 'chebi:17947', 'chebi:19997', 'chebi:32364', 'chebi:42078', 'hmdb:HMDB0012710', 'hmdb:HMDB12710', 'kegg.compound:C00944', 'keggC:C00944', 'keggC:M_C00944', 'metacyc.compound:DEHYDROQUINATE', 'metacycM:DEHYDROQUINATE', 'reactome:R-ALL-964921', 'reactomeM:R-ALL-964921', 'seed.compound:cpd00699', 'seedM:M_cpd00699', 'seedM:cpd00699']	3-dehydroquinate	['17947', 'C00944', 'DEHYDROQUINATE', '32364']	['1487', '19997', '12122', '11781', 'C00944', '42078', '32364', '17947', 'DEHYDROQUINATE']
3-dehydroquinate	['17947', '32364', '|DEHYDROQUINATE|', 'C00944']	['32364', 'C00944', '17947', 'DEHYDROQUINATE']	['17947', '32364', 'C00944', 'DEHYDROQUINATE', '|DEHYDROQUINATE|']	MNXM736876	['sabiork.compound:27311', 'sabiork.compound:5328', 'sabiorkM:27311', 'sabiorkM:5328']	3-dehydroquinate	['17947', 'C00944', 'DEHYDROQUINATE', '32364']	[]
s-methyl-5-thio-d-ribulose 1-phosphate	['C04582', '|CPD-1063|', '58548', '28096']	['28096', 'C04582', '58548']	['58548', '|CPD-1063|', 'C04582', '28096']	MNXM737603	['CHEBI:28096', 'chebi:28096', 'hmdb:HMDB0001299', 'kegg.compound:C04582', 'keggC:C04582', 'seed.compound:cpd02791', 'seedM:cpd02791']	s-methyl-5-thio-d-ribulose 1-phosphate	['C04582', '28096', 'CPD-1063', '58548']	['C04582', '28096']
5-aminolevulinate	['C00430', '356416', '|5-AMINO-LEVULINATE|', '17549']	['17549', '12109', '356416', 'C00430']	['|5-AMINO-LEVULINATE|', 'C00430', '12109', '356416', '17549']	MNXM405	['CHEBI:12109', 'CHEBI:132970', 'CHEBI:17549', 'CHEBI:356416', 'bigg.metabolite:5aop', 'biggM:5aop', 'biggM:M_5aop', 'chebi:12109', 'chebi:132970', 'chebi:17549', 'chebi:2034', 'chebi:20547', 'chebi:356416', 'hmdb:HMDB0001149', 'hmdb:HMDB01149', 'kegg.compound:C00430', 'kegg.drug:D07567', 'keggC:C00430', 'keggC:M_C00430', 'keggD:D07567', 'keggD:M_D07567', 'lipidmaps:LMFA01100055', 'lipidmapsM:LMFA01100055', 'metacyc.compound:5-AMINO-LEVULINATE', 'metacycM:5-AMINO-LEVULINATE', 'reactome:R-ALL-189466', 'reactome:R-ALL-189489', 'reactomeM:R-ALL-189466', 'reactomeM:R-ALL-189489', 'seed.compound:cpd00338', 'seedM:M_cpd00338', 'seedM:cpd00338']	5-aminolevulinate	['C00430', '17549', '12109', '356416', '5-AMINO-LEVULINATE']	['17549', 'C00430', '132970', '2034', '12109', '20547', '356416', '5-AMINO-LEVULINATE']
sirohydrochlorin	['58351', '18023', '|SIROHYDROCHLORIN|', 'C05778']	['58351', 'C05778', '18023']	['58351', '|SIROHYDROCHLORIN|', '18023', 'C05778']	MNXM740870	['bigg.metabolite:srch', 'biggM:M_srch', 'biggM:srch']	sirohydrochlorin	['SIROHYDROCHLORIN', '18023', '58351', 'C05778']	[]
sirohydrochlorin	['58351', '18023', '|SIROHYDROCHLORIN|', 'C05778']	['58351', 'C05778', '18023']	['58351', '|SIROHYDROCHLORIN|', '18023', 'C05778']	MNXM740871	['CHEBI:18023', 'CHEBI:58351', 'bigg.metabolite:scl', 'biggM:M_scl', 'biggM:scl', 'chebi:15090', 'chebi:18023', 'chebi:26691', 'chebi:58351', 'chebi:9167', 'kegg.compound:C05778', 'keggC:C05778', 'keggC:M_C05778', 'metacyc.compound:SIROHYDROCHLORIN', 'metacycM:SIROHYDROCHLORIN']	sirohydrochlorin	['SIROHYDROCHLORIN', '18023', '58351', 'C05778']	['9167', '18023', '58351', '15090', 'SIROHYDROCHLORIN', '26691', 'C05778']
sirohydrochlorin	['58351', '18023', '|SIROHYDROCHLORIN|', 'C05778']	['58351', 'C05778', '18023']	['58351', '|SIROHYDROCHLORIN|', '18023', 'C05778']	MNXM740872	['seed.compound:cpd03426', 'seedM:M_cpd03426', 'seedM:cpd03426']	sirohydrochlorin	['SIROHYDROCHLORIN', '18023', '58351', 'C05778']	[]
o-phospho-l-homoserine	['C01102', '15961', '|O-PHOSPHO-L-HOMOSERINE|', '57590']	['15961', '57590', 'C01102']	['15961', '57590', '|O-PHOSPHO-L-HOMOSERINE|', 'C01102']	MNXM1334	['CHEBI:15961', 'CHEBI:21969', 'CHEBI:57590', 'bigg.metabolite:phom', 'biggM:M_phom', 'biggM:phom', 'chebi:12693', 'chebi:12717', 'chebi:15961', 'chebi:21965', 'chebi:21969', 'chebi:57590', 'chebi:7691', 'chebi:7697', 'hmdb:HMDB0003484', 'hmdb:HMDB0006495', 'hmdb:HMDB0062692', 'hmdb:HMDB03484', 'hmdb:HMDB06495', 'hmdb:HMDB62692', 'kegg.compound:C01102', 'kegg.compound:C05702', 'keggC:C01102', 'keggC:C05702', 'keggC:M_C01102', 'keggC:M_C05702', 'metacyc.compound:O-PHOSPHO-L-HOMOSERINE', 'metacycM:O-PHOSPHO-L-HOMOSERINE', 'sabiork.compound:2246', 'sabiorkM:2246', 'seed.compound:cpd00809', 'seed.compound:cpd12751', 'seedM:M_cpd00809', 'seedM:M_cpd12751', 'seedM:cpd00809', 'seedM:cpd12751']	o-phospho-l-homoserine	['15961', 'C01102', 'O-PHOSPHO-L-HOMOSERINE', '57590']	['15961', '57590', '21965', '21969', '7697', '12717', '12693', '7691', 'C05702', 'O-PHOSPHO-L-HOMOSERINE', 'C01102']
turanose	['G03588', 'C19636', '32528', '|CPD-13399|']	['C19636', 'G03588', '32528']	['|CPD-13399|', 'G03588', '32528', 'C19636']	MNXM1104060	['CHEBI:32528', 'chebi:32528']	turanose	['32528', 'C19636', 'G03588', 'CPD-13399']	['32528']
turanose	['G03588', 'C19636', '32528', '|CPD-13399|']	['C19636', 'G03588', '32528']	['|CPD-13399|', 'G03588', '32528', 'C19636']	MNXM1104061	['hmdb:HMDB0011740', 'hmdb:HMDB11740', 'kegg.compound:C19636', 'keggC:C19636', 'keggC:M_C19636', 'sabiork.compound:26849', 'sabiorkM:26849']	turanose	['32528', 'C19636', 'G03588', 'CPD-13399']	['C19636']
turanose	['G03588', 'C19636', '32528', '|CPD-13399|']	['C19636', 'G03588', '32528']	['|CPD-13399|', 'G03588', '32528', 'C19636']	MNXM730185	['kegg.glycan:G03588', 'keggG:G03588', 'keggG:M_G03588']	turanose	['32528', 'C19636', 'G03588', 'CPD-13399']	[]
hypoxanthine	['|HYPOXANTHINE|', 'C00262', '17368']	['HYPOXANTHINE', '17368', 'C00262']	['|HYPOXANTHINE|', 'C00262', '17368', 'HYPOXANTHINE']	MNXM732487	['CHEBI:17368', 'bigg.metabolite:hxan', 'biggM:M_hxan', 'biggM:hxan', 'chebi:14431', 'chebi:17368', 'chebi:24762', 'chebi:43237', 'chebi:5841', 'hmdb:HMDB0000157', 'hmdb:HMDB00157', 'kegg.compound:C00262', 'keggC:C00262', 'keggC:M_C00262', 'metacyc.compound:HYPOXANTHINE', 'metacycM:HYPOXANTHINE', 'reactome:R-ALL-113599', 'reactome:R-ALL-29850', 'reactome:R-ALL-83957', 'reactomeM:R-ALL-113599', 'reactomeM:R-ALL-29850', 'reactomeM:R-ALL-83957', 'sabiork.compound:1321', 'sabiork.compound:5528', 'sabiorkM:1321', 'sabiorkM:5528']	hypoxanthine	['C00262', '17368', 'HYPOXANTHINE']	['C00262', '5841', '17368', '24762', '14431', 'HYPOXANTHINE', '43237']
stearoyl-coa	['C00412', '57394', '|STEAROYL-COA|', '15541']	['15541', 'C00412']	['C00412', '57394', '|STEAROYL-COA|', '15541']	MNXM1094143	['bigg.metabolite:srcoa', 'biggM:M_srcoa', 'biggM:srcoa']	stearoyl-coa	['C00412', '15541', 'STEAROYL-COA', '57394']	[]
stearoyl-coa	['C00412', '57394', '|STEAROYL-COA|', '15541']	['15541', 'C00412']	['C00412', '57394', '|STEAROYL-COA|', '15541']	MNXM733342	['hmdb:HMDB0001114', 'hmdb:HMDB01114']	stearoyl-coa	['C00412', '15541', 'STEAROYL-COA', '57394']	[]
dehydro-d-arabinono-1,4-lactone	['|CPD-1789|', '58277', 'C06316', '17803']	['CPD-1789', '17803', '58277', 'C06316']	['C06316', '58277', '17803', '|CPD-1789|', 'CPD-1789']	MNXM731588	['CHEBI:17803', 'CHEBI:58277', 'bigg.metabolite:ertascb__D', 'biggM:M_ertascb__D', 'biggM:ertascb__D', 'chebi:12889', 'chebi:17803', 'chebi:20925', 'chebi:4272', 'chebi:58277', 'kegg.compound:C06316', 'keggC:C06316', 'keggC:M_C06316', 'metacyc.compound:CPD-1789', 'metacycM:CPD-1789', 'seed.compound:cpd16322', 'seedM:M_cpd16322', 'seedM:cpd16322']	dehydro-d-arabinono-1,4-lactone	['CPD-1789', '17803', 'C06316', '58277']	['C06316', '58277', 'CPD-1789', '4272', '12889', '17803', '20925']
inositol phosphomannosylinositol phosphoceramide a (c24)	['60439', '65193', '|CPD-16363|']	['60439']	['60439', '65193', '|CPD-16363|']	MNXM57464	['CHEBI:60439', 'chebi:60439', 'metacyc.compound:CPD-16363', 'metacycM:CPD-16363', 'seed.compound:cpd34226', 'seedM:cpd34226']	inositol phosphomannosylinositol phosphoceramide a (c24)	['60439', '65193', 'CPD-16363']	['60439', 'CPD-16363']
pyridoxamine	['57761', 'C00534', '16410', '|PYRIDOXAMINE|']	['PYRIDOXAMINE', 'C00534', '16410', '57761']	['57761', 'C00534', 'PYRIDOXAMINE', '16410', '|PYRIDOXAMINE|']	MNXM548	['CHEBI:131533', 'CHEBI:16410', 'CHEBI:57761', 'bigg.metabolite:pydam', 'biggM:M_pydam', 'biggM:pydam', 'chebi:131533', 'chebi:14978', 'chebi:16410', 'chebi:26426', 'chebi:45228', 'chebi:57761', 'chebi:8669', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/a8e03eef-0f65-4f7e-aaaa-c85331fbebe6', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/a8e03eef-0f65-4f7e-aaaa-c85331fbebe6', 'hmdb:HMDB0001431', 'hmdb:HMDB0062696', 'hmdb:HMDB01431', 'hmdb:HMDB62696', 'kegg.compound:C00534', 'keggC:C00534', 'keggC:M_C00534', 'metacyc.compound:PYRIDOXAMINE', 'metacycM:PYRIDOXAMINE', 'reactome:R-ALL-964945', 'reactomeM:R-ALL-964945', 'sabiork.compound:2080', 'sabiorkM:2080', 'seed.compound:cpd00419', 'seedM:M_cpd00419', 'seedM:cpd00419']	pyridoxamine	['PYRIDOXAMINE', '16410', '57761', 'C00534']	['8669', '14978', '16410', '45228', 'C00534', '26426', '131533', '57761', 'PYRIDOXAMINE']
l-methionine	['16643', '49037', '57844', '|MET|', 'C00073', '49038']	['57844', '49038', '16643', '49037', 'C00073', '16044', 'C03023']	['16643', '49037', 'C03023', '16044', '57844', '|MET|', 'C00073', '49038']	MNXM738804	['CHEBI:16643', 'CHEBI:32631', 'CHEBI:32632', 'CHEBI:57844', 'bigg.metabolite:met__L', 'biggM:M_met__L', 'biggM:met-L', 'biggM:met__L', 'chebi:13141', 'chebi:16643', 'chebi:21360', 'chebi:32631', 'chebi:32632', 'chebi:43990', 'chebi:57844', 'chebi:6271', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/44a61812-39ff-48f9-bf09-8398e8723d5e', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/44a61812-39ff-48f9-bf09-8398e8723d5e', 'hmdb:HMDB0000696', 'hmdb:HMDB00696', 'kegg.compound:C00073', 'kegg.drug:D00019', 'kegg.drug:D04984', 'keggC:C00073', 'keggC:M_C00073', 'keggD:D00019', 'keggD:D04984', 'keggD:M_D00019', 'keggD:M_D04984', 'metacyc.compound:MET', 'metacycM:MET', 'reactome:R-ALL-174390', 'reactome:R-ALL-351966', 'reactome:R-ALL-379705', 'reactomeM:R-ALL-174390', 'reactomeM:R-ALL-351966', 'reactomeM:R-ALL-379705', 'sabiork.compound:2315', 'sabiork.compound:77', 'sabiorkM:2315', 'sabiorkM:77', 'seed.compound:cpd00060', 'seedM:M_cpd00060', 'seedM:cpd00060']	l-methionine	['MET', '49038', '16643', '16044', '57844', '49037', 'C03023', 'C00073']	['32632', 'MET', '16643', '13141', '43990', '57844', '32631', '6271', '21360', 'C00073']
5'-phosphoribosyl-4-(n-succinocarboxamide)-5-aminoimidazole	['C04823', '58443', '18319', '|P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE|']	['C04823', '18319', 'P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE']	['P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE', '|P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE|', '18319', 'C04823', '58443']	MNXM1104648	['CHEBI:18319', 'chebi:18319', 'hmdb:HMDB0000797', 'kegg.compound:C04823', 'keggC:C04823', 'metacyc.compound:P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE', 'metacycM:P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE', 'reactome:R-ALL-111399', 'reactomeM:R-ALL-111399', 'sabiork.compound:1893', 'sabiorkM:1893', 'seed.compound:cpd02921', 'seed.compound:cpd19032', 'seedM:cpd02921', 'seedM:cpd19032']	5'-phosphoribosyl-4-(n-succinocarboxamide)-5-aminoimidazole	['P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE', '18319', '58443', 'C04823']	['P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE', '18319', 'C04823']
