	ID	source	name
72	MNXM726122	['CHEBI:16113', 'SLM:000000287', 'bigg.metabolite:chsterol', 'biggM:M_chsterol', 'biggM:chsterol', 'chebi:13982', 'chebi:16113', 'chebi:23204', 'chebi:3659', 'chebi:41564', 'hmdb:HMDB0000067', 'hmdb:HMDB0000507', 'hmdb:HMDB00067', 'hmdb:HMDB00507', 'hmdb:HMDB0062453', 'hmdb:HMDB62453', 'kegg.compound:C00187', 'kegg.drug:D00040', 'keggC:C00187', 'keggC:M_C00187', 'keggD:D00040', 'keggD:M_D00040', 'lipidmaps:LMST01010001', 'lipidmapsM:LMST01010001', 'metacyc.compound:CHOLESTEROL', 'metacycM:CHOLESTEROL', 'reactome:R-ALL-163586', 'reactome:R-ALL-171069', 'reactome:R-ALL-171083', 'reactome:R-ALL-171095', 'reactome:R-ALL-171135', 'reactome:R-ALL-171149', 'reactome:R-ALL-174672', 'reactome:R-ALL-176478', 'reactome:R-ALL-193156', 'reactome:R-ALL-193384', 'reactome:R-ALL-193840', 'reactome:R-ALL-196084', 'reactome:R-ALL-216762', 'reactome:R-ALL-2239405', 'reactome:R-ALL-2429660', 'reactomeM:R-ALL-163586', 'reactomeM:R-ALL-171069', 'reactomeM:R-ALL-171083', 'reactomeM:R-ALL-171095', 'reactomeM:R-ALL-171135', 'reactomeM:R-ALL-171149', 'reactomeM:R-ALL-174672', 'reactomeM:R-ALL-176478', 'reactomeM:R-ALL-193156', 'reactomeM:R-ALL-193384', 'reactomeM:R-ALL-193840', 'reactomeM:R-ALL-196084', 'reactomeM:R-ALL-216762', 'reactomeM:R-ALL-2239405', 'reactomeM:R-ALL-2429660', 'seed.compound:cpd00160', 'seedM:M_cpd00160', 'seedM:cpd00160', 'slm:000000287']	['cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol', 'cholesterol']
73	MNXM726123	['sabiork.compound:1964', 'sabiorkM:1964']	['cholesterol', 'cholesterol']
74	MNXM726167	['CHEBI:17813', 'SLM:000000313', 'bigg.metabolite:44mctr', 'biggM:44mctr', 'biggM:M_44mctr', 'chebi:11920', 'chebi:1743', 'chebi:17813', 'hmdb:HMDB0001023', 'hmdb:HMDB0006924', 'hmdb:HMDB01023', 'hmdb:HMDB06924', 'kegg.compound:C11455', 'keggC:C11455', 'keggC:M_C11455', 'lipidmaps:LMST01010149', 'lipidmapsM:LMST01010149', 'metacyc.compound:44-DIMETHYL-CHOLESTA-814-24-TRIENOL', 'metacycM:44-DIMETHYL-CHOLESTA-814-24-TRIENOL', 'reactome:R-ALL-194644', 'reactome:R-ALL-194681', 'reactomeM:R-ALL-194644', 'reactomeM:R-ALL-194681', 'seed.compound:cpd08302', 'seedM:M_cpd08302', 'seedM:cpd08302', 'slm:000000313']	['4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol', '4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol']
75	MNXM726234	['bigg.metabolite:ddcaACP', 'biggM:M_ddcaACP', 'biggM:ddcaACP', 'kegg.compound:C05223', 'keggC:C05223', 'keggC:M_C05223', 'rheaG:9644', 'sabiork.compound:7816', 'sabiorkM:7816']	['dodecanoyl-[acyl-carrier protein]', 'dodecanoyl-[acyl-carrier protein]', 'dodecanoyl-[acyl-carrier protein]', 'dodecanoyl-[acyl-carrier protein]', 'dodecanoyl-[acyl-carrier protein]', 'dodecanoyl-[acyl-carrier protein]', 'dodecanoyl-[acyl-carrier protein]', 'dodecanoyl-[acyl-carrier protein]', 'dodecanoyl-[acyl-carrier protein]']
76	MNXM727673	['kegg.compound:C03939', 'keggC:C03939', 'keggC:M_C03939']	['acetyl-[acyl-carrier protein]', 'acetyl-[acyl-carrier protein]', 'acetyl-[acyl-carrier protein]']
77	MNXM727890	['CHEBI:17969', 'CHEBI:58335', 'bigg.metabolite:HC00361', 'bigg.metabolite:s17bp', 'biggM:HC00361', 'biggM:M_HC00361', 'biggM:M_s17bp', 'biggM:s17bp', 'chebi:15072', 'chebi:17969', 'chebi:26620', 'chebi:58335', 'chebi:9081', 'hmdb:HMDB0060274', 'hmdb:HMDB60274', 'kegg.compound:C00447', 'keggC:C00447', 'keggC:M_C00447', 'metacyc.compound:D-SEDOHEPTULOSE-1-7-P2', 'metacycM:D-SEDOHEPTULOSE-1-7-P2', 'sabiork.compound:1339', 'sabiorkM:1339', 'seed.compound:cpd00349', 'seedM:M_cpd00349', 'seedM:cpd00349']	['sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate', 'sedoheptulose 1,7-bisphosphate']
78	MNXM727928	['CHEBI:15441', 'SLM:000000310', 'bigg.metabolite:Ssq23epx', 'biggM:M_Ssq23epx', 'biggM:Ssq23epx', 'chebi:11026', 'chebi:11072', 'chebi:15441', 'chebi:18728', 'chebi:372', 'kegg.compound:C01054', 'keggC:C01054', 'keggC:M_C01054', 'lipidmaps:LMPR0106010010', 'lipidmapsM:LMPR0106010010', 'metacyc.compound:EPOXYSQUALENE', 'metacycM:EPOXYSQUALENE', 'reactome:R-ALL-191309', 'reactomeM:R-ALL-191309', 'seed.compound:cpd00776', 'seedM:M_cpd00776', 'seedM:cpd00776', 'slm:000000310']	['(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene']
79	MNXM727929	['hmdb:HMDB0001188', 'hmdb:HMDB0059621', 'hmdb:HMDB01188', 'hmdb:HMDB59621']	['(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene']
80	MNXM727930	['sabiork.compound:5375', 'sabiorkM:5375']	['(s)-2,3-epoxysqualene', '(s)-2,3-epoxysqualene']
81	MNXM728538	['CHEBI:7725', 'chebi:7725', 'kegg.compound:C05752', 'keggC:C05752', 'keggC:M_C05752', 'sabiork.compound:8112', 'sabiorkM:8112']	['octanoyl-[acyl-carrier protein]', 'octanoyl-[acyl-carrier protein]', 'octanoyl-[acyl-carrier protein]', 'octanoyl-[acyl-carrier protein]', 'octanoyl-[acyl-carrier protein]', 'octanoyl-[acyl-carrier protein]', 'octanoyl-[acyl-carrier protein]']
82	MNXM728591	['seed.compound:cpd11471', 'seedM:M_cpd11471', 'seedM:cpd11471']	['(2e)-octenoyl-[acp]', '(2e)-octenoyl-[acp]', '(2e)-octenoyl-[acp]']
83	MNXM728594	['bigg.metabolite:3odecACP', 'biggM:3odecACP', 'biggM:M_3odecACP']	['3-oxodecanoyl-[acyl-carrier protein]', '3-oxodecanoyl-[acyl-carrier protein]', '3-oxodecanoyl-[acyl-carrier protein]']
84	MNXM728596	['bigg.metabolite:3oddecACP', 'biggM:3oddecACP', 'biggM:M_3oddecACP']	['3-oxododecanoyl-[acyl-carrier protein]', '3-oxododecanoyl-[acyl-carrier protein]', '3-oxododecanoyl-[acyl-carrier protein]']
85	MNXM728600	['bigg.metabolite:3opalmACP', 'biggM:3opalmACP', 'biggM:M_3opalmACP']	['3-oxohexadecanoyl-[acyl-carrier protein]', '3-oxohexadecanoyl-[acyl-carrier protein]', '3-oxohexadecanoyl-[acyl-carrier protein]']
86	MNXM728604	['bigg.metabolite:3ohexACP', 'biggM:3ohexACP', 'biggM:M_3ohexACP']	['3-oxohexanoyl-[acyl-carrier protein]', '3-oxohexanoyl-[acyl-carrier protein]', '3-oxohexanoyl-[acyl-carrier protein]']
87	MNXM728608	['bigg.metabolite:3ooctACP', 'biggM:3ooctACP', 'biggM:M_3ooctACP']	['3-oxooctanoyl-[acyl-carrier protein]', '3-oxooctanoyl-[acyl-carrier protein]', '3-oxooctanoyl-[acyl-carrier protein]']
88	MNXM728614	['bigg.metabolite:3omrsACP', 'biggM:3omrsACP', 'biggM:M_3omrsACP']	['3-oxotetradecanoyl-[acyl-carrier protein]', '3-oxotetradecanoyl-[acyl-carrier protein]', '3-oxotetradecanoyl-[acyl-carrier protein]']
89	MNXM728616	['CHEBI:4349', 'chebi:4349', 'kegg.compound:C05755', 'keggC:C05755', 'keggC:M_C05755', 'metacyc.compound:Decanoyl-HmqF-Proteins', 'metacycM:Decanoyl-HmqF-Proteins', 'sabiork.compound:8115', 'sabiorkM:8115']	['decanoyl-[acyl-carrier protein]', 'decanoyl-[acyl-carrier protein]', 'decanoyl-[acyl-carrier protein]', 'decanoyl-[acyl-carrier protein]', 'decanoyl-[acyl-carrier protein]', 'decanoyl-[acyl-carrier protein]', 'decanoyl-[acyl-carrier protein]', 'decanoyl-[acyl-carrier protein]', 'decanoyl-[acyl-carrier protein]']
90	MNXM728705	['bigg.metabolite:but2eACP', 'biggM:M_but2eACP', 'biggM:but2eACP']	['but-2-enoyl-[acyl-carrier protein]', 'but-2-enoyl-[acyl-carrier protein]', 'but-2-enoyl-[acyl-carrier protein]']
91	MNXM728716	['seed.compound:cpd11473', 'seedM:M_cpd11473', 'seedM:cpd11473']	['(2e)-hexenoyl-[acp]', '(2e)-hexenoyl-[acp]', '(2e)-hexenoyl-[acp]']
92	MNXM728724	['seed.compound:cpd11467', 'seedM:M_cpd11467', 'seedM:cpd11467']	['(2e)-tetradecenoyl-[acp]', '(2e)-tetradecenoyl-[acp]', '(2e)-tetradecenoyl-[acp]']
93	MNXM728727	['bigg.metabolite:3hbutACP', 'biggM:3hbutACP', 'biggM:M_3hbutACP']	['(r)-3-hydroxybutanoyl-[acyl-carrier protein]', '(r)-3-hydroxybutanoyl-[acyl-carrier protein]', '(r)-3-hydroxybutanoyl-[acyl-carrier protein]']
94	MNXM728730	['bigg.metabolite:3hdecACP', 'biggM:3hdecACP', 'biggM:M_3hdecACP']	['(r)-3-hydroxydecanoyl-[acyl-carrier protein]', '(r)-3-hydroxydecanoyl-[acyl-carrier protein]', '(r)-3-hydroxydecanoyl-[acyl-carrier protein]']
95	MNXM728731	['seed.compound:cpd11482', 'seedM:M_cpd11482', 'seedM:cpd11482']	['(r)-3-hydroxydecanoyl-[acyl-carrier protein]', '(r)-3-hydroxydecanoyl-[acyl-carrier protein]', '(r)-3-hydroxydecanoyl-[acyl-carrier protein]']
96	MNXM728944	['CHEBI:17196', 'CHEBI:22653', 'CHEBI:32650', 'CHEBI:32651', 'CHEBI:32660', 'CHEBI:32661', 'CHEBI:58048', 'bigg.metabolite:asn__L', 'biggM:M_asn__L', 'biggM:asn-L', 'biggM:asn__L', 'chebi:13083', 'chebi:17196', 'chebi:21242', 'chebi:22653', 'chebi:32650', 'chebi:32651', 'chebi:32660', 'chebi:32661', 'chebi:40902', 'chebi:58048', 'chebi:6191', 'hmdb:HMDB0000168', 'hmdb:HMDB00168', 'kegg.compound:C00152', 'kegg.compound:C16438', 'keggC:C00152', 'keggC:C16438', 'keggC:M_C00152', 'keggC:M_C16438', 'metacyc.compound:ASN', 'metacycM:ASN', 'reactome:R-ALL-29642', 'reactome:R-ALL-351980', 'reactome:R-ALL-379703', 'reactomeM:R-ALL-29642', 'reactomeM:R-ALL-351980', 'reactomeM:R-ALL-379703', 'sabiork.compound:21052', 'sabiork.compound:72', 'sabiorkM:21052', 'sabiorkM:72', 'seed.compound:cpd00132', 'seed.compound:cpd15142', 'seedM:M_cpd00132', 'seedM:M_cpd15142', 'seedM:cpd00132', 'seedM:cpd15142']	['l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine', 'l-asparagine']
97	MNXM729384	['hmdb:HMDB0003337', 'hmdb:HMDB03337']	['oxidized glutathione', 'oxidized glutathione']
98	MNXM729958	['CHEBI:78679', 'chebi:78679', 'reactome:R-ALL-73578', 'reactomeM:R-ALL-73578']	['d-ribose 5-phosphate', 'd-ribose 5-phosphate', 'd-ribose 5-phosphate', 'd-ribose 5-phosphate']
99	MNXM730426	['CHEBI:73067', 'CHEBI:94442', 'chebi:73067', 'chebi:94442', 'lipidmaps:LMFA07070079', 'lipidmaps:LMFA07070098', 'lipidmapsM:LMFA07070079', 'lipidmapsM:LMFA07070098']	['l-palmitoylcarnitine', 'l-palmitoylcarnitine', 'l-palmitoylcarnitine', 'l-palmitoylcarnitine', 'l-palmitoylcarnitine', 'l-palmitoylcarnitine', 'l-palmitoylcarnitine', 'l-palmitoylcarnitine']
100	MNXM730468	['CHEBI:145214', 'CHEBI:16290', 'SLM:000000469', 'bigg.metabolite:chlstol', 'biggM:M_chlstol', 'biggM:chlstol', 'chebi:12171', 'chebi:145214', 'chebi:16290', 'chebi:2140', 'chebi:23183', 'hmdb:HMDB0000997', 'hmdb:HMDB0006842', 'hmdb:HMDB00997', 'hmdb:HMDB06842', 'kegg.compound:C05439', 'keggC:C05439', 'keggC:M_C05439', 'lipidmaps:LMST01010206', 'lipidmapsM:LMST01010206', 'metacyc.compound:5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL', 'metacycM:5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL', 'reactome:R-ALL-195691', 'reactomeM:R-ALL-195691', 'seed.compound:cpd03222', 'seedM:M_cpd03222', 'seedM:cpd03222', 'slm:000000469']	['5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol']
101	MNXM730469	['sabiork.compound:7911', 'sabiorkM:7911']	['5alpha-cholesta-7,24-dien-3beta-ol', '5alpha-cholesta-7,24-dien-3beta-ol']
102	MNXM730573	['sabiork.compound:5813', 'sabiorkM:5813']	['desmosterol', 'desmosterol']
103	MNXM731938	['sabiork.compound:5446', 'sabiorkM:5446']	['malonyl-[acyl-carrier protein]', 'malonyl-[acyl-carrier protein]']
104	MNXM731952	['kegg.compound:C00125', 'keggC:C00125', 'keggC:M_C00125']	['ferricytochrome c', 'ferricytochrome c', 'ferricytochrome c']
105	MNXM731954	['bigg.metabolite:ficytC', 'biggM:M_ficytC', 'biggM:ficytC', 'sabiork.compound:1938', 'sabiorkM:1938']	['ferricytochrome c', 'ferricytochrome c', 'ferricytochrome c', 'ferricytochrome c', 'ferricytochrome c']
106	MNXM731955	['bigg.metabolite:focytC', 'biggM:M_focytC', 'biggM:focytC', 'sabiork.compound:1937', 'sabiork.compound:2072', 'sabiorkM:1937', 'sabiorkM:2072']	['ferrocytochrome c', 'ferrocytochrome c', 'ferrocytochrome c', 'ferrocytochrome c', 'ferrocytochrome c', 'ferrocytochrome c', 'ferrocytochrome c']
107	MNXM731957	['kegg.compound:C00126', 'keggC:C00126', 'keggC:M_C00126']	['ferrocytochrome c', 'ferrocytochrome c', 'ferrocytochrome c']
108	MNXM731967	['bigg.metabolite:ficytc', 'biggM:M_ficytc', 'biggM:ficytc']	['ferricytochrome c', 'ferricytochrome c', 'ferricytochrome c']
109	MNXM731974	['CHEBI:15991', 'chebi:14240', 'chebi:14245', 'chebi:15991', 'chebi:5026']	['ferricytochrome c', 'ferricytochrome c', 'ferricytochrome c', 'ferricytochrome c', 'ferricytochrome c']
110	MNXM731975	['CHEBI:16928', 'chebi:14253', 'chebi:14256', 'chebi:16928', 'chebi:5038', 'chebi:8789']	['ferrocytochrome c', 'ferrocytochrome c', 'ferrocytochrome c', 'ferrocytochrome c', 'ferrocytochrome c', 'ferrocytochrome c']
111	MNXM732188	['CHEBI:11814', 'chebi:11814', 'lipidmaps:LMFA07050209', 'lipidmapsM:LMFA07050209']	['3-hydroxy-3-methylglutaryl-coa', '3-hydroxy-3-methylglutaryl-coa', '3-hydroxy-3-methylglutaryl-coa', '3-hydroxy-3-methylglutaryl-coa']
112	MNXM732190	['hmdb:HMDB0001375', 'hmdb:HMDB01375']	['3-hydroxy-3-methylglutaryl-coa', '3-hydroxy-3-methylglutaryl-coa']
113	MNXM732191	['sabiork.compound:2029', 'sabiorkM:2029']	['3-hydroxy-3-methylglutaryl-coa', '3-hydroxy-3-methylglutaryl-coa']
114	MNXM732470	['CHEBI:18211', 'CHEBI:66922', 'chebi:14002', 'chebi:18211', 'chebi:3730', 'chebi:66922']	['citrulline', 'citrulline', 'citrulline', 'citrulline', 'citrulline', 'citrulline']
115	MNXM733314	['CHEBI:15721', 'CHEBI:57483', 'bigg.metabolite:s7p', 'biggM:M_s7p', 'biggM:s7p', 'chebi:15073', 'chebi:15074', 'chebi:15721', 'chebi:26621', 'chebi:4244', 'chebi:57483', 'chebi:9083', 'kegg.compound:C05382', 'keggC:C05382', 'keggC:M_C05382', 'metacyc.compound:D-SEDOHEPTULOSE-7-P', 'metacycM:D-SEDOHEPTULOSE-7-P', 'reactome:R-ALL-29882', 'reactomeM:R-ALL-29882', 'sabiork.compound:1325', 'sabiork.compound:1618', 'sabiorkM:1325', 'sabiorkM:1618', 'seed.compound:cpd00238', 'seedM:M_cpd00238', 'seedM:cpd00238']	['d-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate']
116	MNXM733315	['hmdb:HMDB0001068', 'hmdb:HMDB01068']	['d-sedoheptulose 7-phosphate', 'd-sedoheptulose 7-phosphate']
117	MNXM733533	['hmdb:HMDB0000256', 'hmdb:HMDB00256']	['squalene', 'squalene']
118	MNXM733534	['sabiork.compound:5212', 'sabiorkM:5212']	['squalene', 'squalene']
119	MNXM733934	['CHEBI:15899', 'CHEBI:57557', 'SLM:000000302', 'bigg.metabolite:5dpmev', 'biggM:5dpmev', 'biggM:M_5dpmev', 'chebi:10989', 'chebi:15899', 'chebi:18674', 'chebi:332', 'chebi:57557', 'hmdb:HMDB0001090', 'hmdb:HMDB01090', 'kegg.compound:C01143', 'keggC:C01143', 'keggC:M_C01143', 'lipidmaps:LMFA01050416', 'lipidmapsM:LMFA01050416', 'metacyc.compound:CPD-641', 'metacycM:CPD-641', 'reactome:R-ALL-191403', 'reactomeM:R-ALL-191403', 'seed.compound:cpd00841', 'seedM:M_cpd00841', 'seedM:cpd00841', 'slm:000000302']	['(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate']
120	MNXM733935	['hmdb:HMDB0001981', 'hmdb:HMDB01981', 'sabiork.compound:5408', 'sabiorkM:5408']	['(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate', '(r)-5-diphosphomevalonate']
121	MNXM735047	['CHEBI:16174', 'CHEBI:57667', 'bigg.metabolite:dadp', 'biggM:M_dadp', 'biggM:dadp', 'chebi:10489', 'chebi:14067', 'chebi:16174', 'chebi:19235', 'chebi:41890', 'chebi:57667', 'kegg.compound:C00206', 'keggC:C00206', 'keggC:M_C00206', 'metacyc.compound:DADP', 'metacycM:DADP', 'reactome:R-ALL-110090', 'reactome:R-ALL-110652', 'reactome:R-ALL-111783', 'reactomeM:R-ALL-110090', 'reactomeM:R-ALL-110652', 'reactomeM:R-ALL-111783', 'sabiork.compound:1314', 'sabiorkM:1314', 'seed.compound:cpd00177', 'seedM:M_cpd00177', 'seedM:cpd00177']	['dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp', 'dadp']
122	MNXM735048	['hmdb:HMDB0001508', 'hmdb:HMDB01508']	['dadp', 'dadp']
123	MNXM735440	['hmdb:HMDB0001175', 'hmdb:HMDB01175']	['malonyl-coa', 'malonyl-coa']
